,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
256,Source,384PP_AQ_BP2,A20,Destination,B05,257.5
257,Source,384PP_AQ_BP2,A21,Destination,B05,2.5
258,Source,384PP_AQ_BP2,A24,Destination,B05,1197.5
259,Source,384PP_AQ_BP2,A03,Destination,B04,5.0
260,Source,384PP_AQ_BP2,A04,Destination,B04,67.5
261,Source,384PP_AQ_BP2,A09,Destination,B04,27.5
262,Source,384PP_AQ_BP2,A12,Destination,B04,1580.0
263,Source,384PP_AQ_BP2,A14,Destination,B04,160.0
264,Source,384PP_AQ_BP2,A15,Destination,B04,32.5
265,Source,384PP_AQ_BP2,A16,Destination,B04,862.5
266,Source,384PP_AQ_BP2,A18,Destination,B04,177.5
267,Source,384PP_AQ_BP2,A20,Destination,B04,220.0
268,Source,384PP_AQ_BP2,A21,Destination,B04,2.5
269,Source,384PP_AQ_BP2,A24,Destination,B04,360.0
270,Source,384PP_AQ_BP2,A03,Destination,B03,7.5
271,Source,384PP_AQ_BP2,A04,Destination,B03,77.5
272,Source,384PP_AQ_BP2,A09,Destination,B03,27.5
273,Source,384PP_AQ_BP2,A12,Destination,B03,987.5
274,Source,384PP_AQ_BP2,A14,Destination,B03,212.5
275,Source,384PP_AQ_BP2,A15,Destination,B03,45.0
276,Source,384PP_AQ_BP2,A18,Destination,B03,265.0
277,Source,384PP_AQ_BP2,A20,Destination,B03,295.0
278,Source,384PP_AQ_BP2,A21,Destination,B03,2.5
279,Source,384PP_AQ_BP2,A24,Destination,B03,1577.5
280,Source,384PP_AQ_BP2,A03,Destination,B02,2.5
281,Source,384PP_AQ_BP2,A04,Destination,B02,10.0
282,Source,384PP_AQ_BP2,A12,Destination,B02,1580.0
283,Source,384PP_AQ_BP2,A14,Destination,B02,27.5
284,Source,384PP_AQ_BP2,A15,Destination,B02,17.5
285,Source,384PP_AQ_BP2,A16,Destination,B02,1382.5
286,Source,384PP_AQ_BP2,A18,Destination,B02,177.5
287,Source,384PP_AQ_BP2,A20,Destination,B02,147.5
288,Source,384PP_AQ_BP2,A24,Destination,B02,152.5
289,Source,384PP_AQ_BP2,A03,Destination,B01,2.5
290,Source,384PP_AQ_BP2,A04,Destination,B01,77.5
291,Source,384PP_AQ_BP2,A09,Destination,B01,45.0
292,Source,384PP_AQ_BP2,A12,Destination,B01,790.0
293,Source,384PP_AQ_BP2,A14,Destination,B01,105.0
294,Source,384PP_AQ_BP2,A15,Destination,B01,22.5
295,Source,384PP_AQ_BP2,A16,Destination,B01,517.5
296,Source,384PP_AQ_BP2,A18,Destination,B01,352.5
