o2,p_coumaric_acid,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,d_xylose,d_galactose,l_arabinose,sodium_chloride,potassium_chloride,urea,ammonium_chloride,pH,y_train
0.0,1.5662804676805702,1.119475000042872,3.271952539701456,1.1328634042905428,11.444631501394106,0.9020089326760639,0.1619960619841465,0.288304245121374,1.5312953576519828,98.22506022839187,29.716057845756342,0.32999165618225895,0.6690156307445533,7.0,1.0
1.0,0.2545960712942466,0.3820306272602747,1.9614151871090804,1.9577055748904624,5.285176235529152,0.8721899895522403,3.579117210966696,0.3696724396690003,1.9074172454467488,115.90756225643173,64.80053970266142,0.18142425030904147,0.8931998526877646,6.0,0.6438252670480662
1.0,0.2725453258508506,1.1162267304040663,2.972239245056138,0.6388850643831385,1.0094638694021252,1.7850961012220763,2.9654759808498006,2.328195903921351,2.7661596654361738,22.33299802385062,45.74202143079843,0.16756330831359412,0.919431427717167,9.0,1.0
0.0,0.9220107995062476,1.2080879820505883,2.1007958697169107,1.333080614375512,4.689486998679142,0.6968583177610219,3.0481490572725876,0.15734808189462912,1.9023117969728491,123.75085522588131,57.309215782826136,0.42012734953205144,0.2678641418980908,8.0,0.0
0.0,0.6911861962951962,1.1733500912385835,0.8582391564357539,1.8846195001160364,8.763332363250711,0.7452809941033556,3.043117215897446,1.5374393734808551,3.2960774785600875,77.96643484216074,16.448076438558584,0.31486086713799527,0.8665139515780959,8.0,0.32717960298529647
0.0,0.25202437669937405,3.819669564078987,2.7727066013332804,0.17225688438731024,11.17735789864513,0.7219199361564194,3.0095570957676254,1.956832129361871,3.8903119470200616,28.5586231152013,73.79287191178052,0.24518464063815387,0.007887823353312173,6.0,0.6220678125535023
1.0,1.5387484478412115,0.8228493054840942,1.1679406549645908,0.9804755178895954,4.168918973528788,2.370937091829422,1.3705221124480125,1.1617495401328308,1.2739612343722575,62.706713201145305,25.321192071061358,0.3522074643172608,0.2686705629176316,9.0,0.3927530719939474
0.0,2.372139490978651,2.086034873177621,3.978888527740741,1.6660754144340506,6.1604841248681845,0.6491138778936909,1.4618361021868909,2.9812433357616217,2.0794264341074284,77.40899539990482,43.99581996612671,0.23701045980666036,0.7295457908568765,6.0,0.47735533669400265
0.0,1.1643506511460515,3.232181729262349,0.5711613667834801,0.17826215207669027,9.173165245430615,0.47272691103701553,1.3664016132523922,2.563039061940735,0.748243358603716,24.76139348890545,118.00427890286302,0.1751704598406602,0.7112905033130936,7.0,0.8278769662005956
1.0,1.226661579945104,1.0370535631672007,3.298275820476624,0.9071101062037452,5.621714147666902,0.703540283462421,1.1343142520203777,0.7389598422426102,1.0004073621997382,113.54274751042767,3.2645186317103727,0.441703142889899,0.8538257401016551,7.0,0.0
0.0,2.1731941399844326,3.0434583901120824,2.867871905333884,0.06419715582683017,5.967306074756089,0.25251586868366704,3.9495979815678814,1.5210215033044858,3.323012939088131,8.586848034702221,80.26378094954266,0.48675982401727175,0.20574495739606824,9.0,1.0
0.0,1.2414624195986177,3.1645237422796817,2.487678211826357,0.7091347458667729,5.03918002761812,2.156060335094772,0.8415160414386769,3.408514421315311,2.3373594709584213,116.63965374776419,1.7528964291905202,0.28268920517902296,0.7024611057889915,5.0,1.0
1.0,0.8518967285780219,2.5581026275532732,0.3782114370099343,1.340301902869889,5.801613462925237,0.7059213054801063,2.9753772864208674,1.6576958828023023,1.7065618742482047,42.129805651679646,100.06127234961572,0.006037436933790885,0.6048617724077657,5.0,1.0
1.0,1.7034980262561292,3.862001988631746,2.4123661508931713,1.41008524604197,2.707802766791712,1.9196309511177123,2.552301800843171,0.7160094433168496,1.0668851269242405,12.00944605066509,48.07333195986699,0.18697935792691167,0.7426807270091731,5.0,0.0
0.0,1.4167072500202835,2.4486252359356437,0.7322687338229943,1.124928629232099,2.075005918457735,1.291693158800513,0.11262782335689359,0.18497974343156276,3.8999920333751055,20.56666731147992,80.32261554282827,0.26672351422092416,0.041022263610223764,8.0,1.0
0.0,1.9341044193116548,0.41849181306843564,0.6866509708994757,0.7929749370549632,7.937059412197689,0.022618754618154713,3.117994572204238,3.8272089519015737,1.8624193523616661,1.127251612819777,102.63261723058658,0.36399667765909405,0.1662666428989794,7.0,0.8640727094520735
0.0,1.095734875079688,2.715258478872044,2.9561522723429325,0.41003750773278,1.8995263892183458,0.7829454843930206,3.8541004141740958,3.551869077247866,3.121123243002293,52.99225079887003,72.1065144163263,0.3984222271622909,0.5348162441538103,5.0,1.0
1.0,0.6710713046717282,1.9125363856463835,0.9474545021997165,1.1348167935565607,2.582417779638666,0.7393751273947519,1.212974305159138,0.9723061255744607,1.60583719229819,73.15396755561541,68.52329093515061,0.2201426855913804,0.31781495019938477,7.0,0.4535364298555964
1.0,0.7792497408407375,2.6240722583086487,1.2269846768954702,1.0016704441398336,10.885751319182543,0.24234016743531844,2.4125548876621012,0.25661717002714823,0.18077896132172144,101.69725483515148,94.74379572530874,0.2878070202509115,0.3346698332913579,9.0,1.0
0.0,0.03355425149859592,1.1474030152174852,0.8710515275954602,1.528713351999671,8.112560211953738,1.6452260454497358,0.8191889855326129,2.0797540911538017,1.4461798254556633,90.02947314346635,75.87251489203669,0.16174738865347232,0.5382207466377077,7.0,0.0
0.0,0.267585356882733,1.3284185697403417,2.2367761898784457,1.3080958821811197,10.978643632658747,0.03560784337539841,3.1279235142852055,1.124376831737513,0.11585337522985562,47.47067861016126,123.9960134504736,0.006528420225560716,0.6785466321742956,7.0,0.0
1.0,1.2462931301749824,3.212537826681857,0.04055583548430031,0.3189221156933886,4.097007815287702,2.2951163374203083,2.196291565304715,1.7774619192197951,1.4082270920972304,75.88960380231279,23.03798424150187,0.3771157711324193,0.6375255131721109,5.0,1.0
1.0,1.7939303510353963,1.3468405107715054,3.35547308201093,0.8282732562183968,5.894517422761643,1.6151856836702618,2.293274554895565,2.5206903308485478,2.709107301066328,24.544029158333313,31.13699840289659,0.29602405225702,0.2935363857629135,7.0,0.7400792832571953
0.0,0.5100349390946537,0.5763304433387351,2.8573933473449653,1.682824338036951,6.676180770365927,1.805659374310376,1.6646850634798458,0.245558180268997,2.9629381492553364,27.23267822219763,75.8166489434965,0.4945544569438428,0.5730811053990726,8.0,1.0
0.0,2.41821040626039,1.3494304759235596,3.6746902157765486,1.9946837920010143,9.121941728512557,0.01951567244689284,0.8929917762151263,3.0509434305382155,2.357177001034181,63.89756561194516,70.39457425429201,0.09133805275635432,0.940773609211945,8.0,0.0
1.0,2.321617958971329,3.3938210918777947,2.909614829628268,0.503465337434261,10.291024506457038,0.877072037048914,2.6584961477150864,2.834543042389876,1.4857172156273588,13.654416439250944,81.06724894997876,0.32145648925659626,0.3392855886797925,6.0,0.0
1.0,0.6901400258208451,0.4418099024302995,1.0091789759665204,1.4581437263910075,5.732569792132125,0.5682473554324665,3.2659008977722985,0.286939328640198,1.819462307205586,78.38417795323946,59.65679526185093,0.21514620450948058,0.21305695109005973,9.0,0.0014330208521001753
1.0,1.0981386443435963,0.5016269070547379,0.5927723028268312,1.3225837732322732,6.5461226689284056,2.491023063418288,2.3134026919027604,1.7297203147299518,0.2407773349467588,47.898912798556765,118.41438385769975,0.32547085659625224,0.8760580232491724,8.0,0.0
1.0,1.775087803101846,1.1733381895945452,3.5557344840794682,1.005863318655296,9.520852254970974,1.9184294753297455,0.4330893351713194,0.40031921225886435,3.8877724784507977,41.626704978253976,32.643091546991464,0.18042235496821252,0.5626408717829118,5.0,1.0
1.0,0.26639812803865764,3.9901762109271957,1.3391872525232724,0.870636922795873,0.7700705622613904,1.5436024883042967,0.04579172762355377,0.15646327467835341,1.7761491332271588,11.520550293011771,91.5048861365801,0.20690309944952845,0.1124372827253105,6.0,1.0
1.0,0.01290311213649864,3.8459496807423896,0.4979372856157056,0.10996117053554744,6.519227959337782,1.0236498568357915,2.676571826731338,3.4367859896761703,3.6846856537625228,27.128005226849076,111.35815982060383,0.027138479112973735,0.4227560194448676,5.0,1.0
0.0,1.0611056179925096,0.9221824264306049,1.4371123561333055,0.12752044969402498,6.775056189214909,2.3601007755388665,2.657860932020691,1.8935275101241658,0.4416285242040252,48.70299762757842,52.07177661985851,0.2843315942041178,0.9332426010991971,6.0,1.0
1.0,2.015572985315193,0.5884749991491769,2.7006456488037203,0.3375669891056845,1.8107496781308647,0.341317105681167,1.9123413817764967,3.3656966901912932,3.1221391069801183,35.946910725247974,10.494494611442917,0.46746598535833006,0.34513418573206767,7.0,1.0
0.0,0.5589155396733989,2.066574408151105,2.7210761766655227,0.969407576971359,2.6729803152386324,2.100798935329658,2.806815270517351,2.1152160005460585,3.608229596109907,23.67447064539803,18.088170762124005,0.27615846603695754,0.6015719083357516,7.0,0.0
0.0,0.36475048308256985,3.5868911072116516,3.7725419878565654,1.2274540250723251,9.283713517775318,1.2481006229008886,0.07166563326219189,0.07441273907812684,3.800019565435533,61.66703924793289,4.81724966023997,0.42267743968171284,0.6062443735806721,9.0,0.8562267073014064
1.0,0.21782313093039823,3.727434287302928,3.501118947713797,1.1123872642346977,1.5519715532599974,1.899331824684118,3.0547588175499882,2.5992348341303018,3.6050877996228174,53.2363819422995,34.094225384738856,0.19874114784735847,0.5534535588814764,8.0,0.9556340908157327
1.0,0.7235997901144973,1.4647991032441534,0.18371469256170725,0.32341708402256497,8.803241716061013,2.048914394517508,1.091917419281223,3.0679662416696614,2.1153048250330495,16.653279773277504,108.9865422248598,0.20533152721583187,0.5718723929657991,6.0,1.0
0.0,0.4460037722984919,3.136345505412702,0.3528259858424514,0.07772696688761216,5.381652654723567,1.3021320112395032,1.3977533292788054,2.553476447146755,3.9046513778701475,87.01484469966941,58.76406227805695,0.3061629027647409,0.543908819982973,8.0,1.0
0.0,0.5991518933802595,3.4444498926446463,2.1425578733256727,0.901109122568253,0.212528469547137,1.357638483055315,0.8629380581289312,3.156601633548091,3.6120047135109803,100.63454294003587,90.94886555677526,0.4054544965566109,0.41307053592233545,5.0,0.43895431821751174
0.0,0.00525980476808352,3.5933232159433346,1.1814220218597962,1.3854548316750357,10.333657569398476,1.916965118488547,0.9822919860041988,1.8738315219087909,3.815911220834597,74.78601224883238,89.0149329145003,0.4674587733921731,0.4780959767339311,6.0,1.0
1.0,1.5890491406161562,1.0438300616947056,3.256074393975467,0.8926637523683827,8.072322256032528,1.0227901000457837,2.325860667515735,1.3413927238886654,1.8128231822121812,94.92450377658172,110.64561789514349,0.030087917560717437,0.9113072568342675,6.0,0.0
0.0,0.42920041568730916,1.530173484965259,1.8503598204819895,0.5211415442845864,3.283093784050734,0.05067649045669087,0.6173947725763149,0.7912101025035327,0.72502900043665,54.568607496628246,2.725984484003796,0.19004782487147748,0.3049838171025582,9.0,0.6056310851748578
0.0,0.6494194042536936,2.7258892667430423,3.951736319586445,1.1516633592655399,8.074947185381326,0.4562907399647914,0.3428398990585575,0.7582839356909807,1.7950980771906284,38.13356384660399,76.88177353197636,0.03203450115777112,0.9446322292906264,7.0,0.7650935540181069
0.0,0.610190341747493,1.4696259883920653,3.416499167033467,1.4811362536252417,11.522791323869022,2.18993219332627,0.4495015827904192,2.728737173105421,3.336618510706426,60.34280995731987,96.18061221347084,0.4761161481523518,0.6872383673847673,7.0,0.42713686512355165
0.0,2.104306717206466,0.6361124279423431,0.5943605994282382,1.802204759644339,4.477679120321449,2.447589765406402,3.6311729929781773,3.5903091596577514,1.8071994914515233,105.4903022207611,6.9549597242234,0.160411927731285,0.7206166086033937,5.0,0.0
1.0,0.3234764958776437,3.8539857550224847,2.1522250127320435,1.349990235029059,9.856473149551292,2.1482621470445316,3.797230527275689,3.3747467744965642,1.4087545751573098,88.76052576851745,2.615136260909243,0.03710551750025537,0.9147055750455488,6.0,1.0
1.0,0.837983435598938,3.966945226225526,3.2608109625722688,1.6997106929034085,8.069972004011746,1.8689647756549446,2.314054754066767,0.8925345033340069,1.7024686376332094,100.86572467893495,2.5127456749605424,0.07117466834946462,0.579676464032359,8.0,0.9817021358176476
1.0,0.4883992670071427,1.215951562661076,2.7222266813961573,0.1644707196519415,0.406252150153672,1.0423787533217967,0.8743926382147902,1.6672260135258092,3.408256705933172,68.20197054011544,60.069870222079864,0.17755593297289024,0.3754288794417915,6.0,0.0
1.0,2.1926259876423444,3.067337108184006,0.9587503215079503,1.8066299453888628,1.8368708195083858,0.15476198412403525,1.6152362924393273,2.4079075949223365,0.6297413492496169,6.2479002511930535,9.797248557377959,0.3948439514546674,0.6662912443297848,7.0,0.8822536417118343
0.0,0.8097636980137385,0.004930312983269403,2.16628737052753,1.3290406706443003,9.802922923493258,0.2798050361600657,3.1231576887116153,1.707349956656711,3.0926954774282427,77.0184678912014,85.36752671127736,0.27592014158367834,0.2531512302039126,5.0,0.0
1.0,1.530208229246651,0.6414514076159437,0.04489480981046379,0.01663055292707627,0.3437453886354196,0.8661653055941696,1.1482165099617,3.0126643193719382,0.693761642587464,120.16270459451547,17.439933137997883,0.4567206165584363,0.7245264907727172,6.0,0.24242635869013962
1.0,0.7315602222434534,0.49048297448208,2.5562152472320534,1.249942036809659,3.671056316867378,2.094233556558311,2.6222180449223904,2.088517769714876,3.119943973758827,45.475475183932595,71.15730424344675,0.3121247070627402,0.6345486227988708,7.0,0.8092116505300827
0.0,1.4447185923005492,2.7612007640147347,1.9794331238383762,0.221711583088253,6.678404861264495,2.0046593716599777,1.3684635390704485,3.903960615606787,0.660645922647106,7.725968913243092,38.02912934519295,0.019877054915742265,0.9303742520181323,5.0,0.30300368026878943
0.0,1.8412505412120228,1.0740710978537673,1.4591580630468668,0.5325153124979038,3.6503782371642988,2.3829551891123693,3.4838406787479026,2.9858365702758833,1.6453449796496296,66.45229739041301,5.107549027383445,0.287509495725084,0.26032929169461283,5.0,0.0
1.0,2.4075715331579537,0.3017332806219497,3.3031953946624353,0.29847811083891296,7.956807447291123,1.9936392810210903,1.4172043382462811,0.7622135247762203,3.030528497299591,102.9646940463112,34.10867535873831,0.44805912700773454,0.7851750900931931,8.0,0.0
1.0,2.2747948703568124,2.6859634840958275,3.977215984770925,0.18626595961071502,0.31779343250192893,1.7967683199422284,1.2506071000420982,3.0043117062804092,2.877165211822109,65.72741330803649,16.580302961272164,0.45069477711096895,0.27512007328877064,5.0,0.0
1.0,0.010865637774937764,0.7086731811488414,0.7448631849221243,1.4914854192026492,10.021967471719384,1.1166237253405842,0.6819542060631316,2.741739208452224,0.021632707924741368,4.149473860913286,76.09421320095785,0.16460902302674402,0.35924919189061144,7.0,0.06866040288959874
0.0,1.9496172217565613,0.08779058482183189,1.8562583230783418,0.7689831231589139,0.35201302581241256,1.3806713822232033,1.379328623195569,0.7392322779935006,2.8131993123153483,36.07186295209387,57.546340302948586,0.31079876848505394,0.9229562952660371,5.0,1.0
1.0,0.5307765700323647,1.9087518483209265,3.599454332967238,1.704485670647584,8.09918370381739,0.7762252779150686,3.717298484092479,2.125045591922509,1.722768623326858,51.80403699562773,94.05497700009286,0.02367717609864367,0.9386341214187929,8.0,0.17522956351113916
1.0,1.557787928924395,1.5978467337097153,1.3756408227475037,0.25491763063563155,8.30078495641782,2.4315624625139485,2.173416823189303,1.2164939747104762,2.3234756445723486,11.08739892848097,36.55258299555046,0.49393028674207995,0.8270936139650101,7.0,0.0
0.0,0.025381108264924124,2.430057642747214,2.630867756142645,0.7543130728346106,1.577848319526871,0.5429348522644115,3.8296536921347184,2.457013423861451,0.8427315563713149,61.294416913326394,39.58055318727334,0.07555038066387587,0.44553508220268523,7.0,0.0
0.0,1.0945020587946326,0.22610320004623263,3.9498052207000756,1.3457992803432288,10.745519437021667,1.0950099978161143,0.15974923224276694,2.893995078124413,3.7409270296386556,34.435667665930396,95.29554994700464,0.0009552307958714534,0.684708452169368,9.0,0.0
0.0,2.1855144225267558,3.5443441437071947,3.5696521166821364,0.9769670448597083,0.8795418248408597,0.23420963995412325,2.0404880856443133,2.847786480560682,3.8226175169802326,28.421412629562546,96.73540962475829,0.34938772268748375,0.12527319099791534,7.0,0.20113256701498794
0.0,1.4601229228176216,2.0706147455025334,1.5516023989011218,1.0054624542443293,4.4632324663314815,0.9460689877145434,3.8187559902621513,2.0739437490600383,2.1166457141646178,51.42332357315234,106.21854037914551,0.339733055196991,0.9174247746174191,8.0,0.22324280978376143
0.0,1.9287333766529144,3.401869719829253,1.4618013930033582,0.0858903019899746,3.5862209332080863,1.5574185013740374,3.2799159031360188,2.06128241874182,3.3369154247625716,89.36528802383852,75.38579612076522,0.41630139741279915,0.6121332443561153,8.0,0.9259440182840718
1.0,0.5807252619159964,0.1688279600158542,0.08770192479681116,1.0074481029649827,11.102899920974856,0.43700994810442567,0.43575111282580536,3.543320496093483,2.9319560848494532,31.52335981844956,74.79951996590259,0.14769788563799502,0.4407684624066681,7.0,1.0
0.0,2.3443054406462456,0.7386186055208852,0.2982824355847251,0.6937185658528322,2.706361562868011,0.1346994870388435,0.6218703178557181,0.49034079766257,3.7621482715636163,44.60142854479883,104.90980754089192,0.42270990438415756,0.876435759626954,7.0,1.0
1.0,2.2969675519977364,2.3707763385384575,1.5194647227420703,0.4044342127181446,5.8704525751925,0.8102520920327555,2.8316770672990303,2.2602700483165195,0.3410981638623558,45.8698102790767,123.38009777005783,0.20186140784555512,0.8853992473221621,6.0,1.0
1.0,1.619262893432435,3.6620791729148405,3.666012849936705,1.8747614687884686,3.183965819700216,2.0343761322932865,2.1112048284685843,0.6839985895401046,3.2788780013037475,28.09072190129744,84.93711262872992,0.42289127874740834,0.9104692519053069,9.0,0.0
1.0,0.2945002017997231,0.5466593984571797,0.5757955862547681,1.9117954943114719,5.27833278825709,2.205037322108217,2.660500496779865,2.5073004468504725,2.617155971639472,71.92301313958764,24.84616821890466,0.07392730551192384,0.9681941601668788,8.0,0.2650170968742547
0.0,2.110245705968881,1.0857459374463962,1.6153131709023314,0.16653364317967734,6.936529817131083,2.2235183673549423,2.110324800403438,2.5436385340660177,1.6870563095682831,37.24676672943949,23.846671416540204,0.35596492532234636,0.31111017445309497,6.0,0.1136351173705007
0.0,2.441891116961949,3.9137815472499313,0.759554622074484,1.9067516210756257,3.694532559274811,0.21939964737877626,1.0119864844279576,1.6294939935113035,0.7537652660795731,116.46504791294107,78.04306543798184,0.2529843767056624,0.4134675452924331,5.0,0.33029972161994214
0.0,0.9346713818538452,2.5563499101361087,2.560373799983973,0.4338301287292521,1.2057400240330223,0.44948360481371935,0.07889351368903208,1.304555903950972,3.2102097381548007,45.685838909057324,0.8233763046929243,0.012097557515408197,0.0051534145451477276,9.0,0.165937513382872
1.0,2.291709259698923,1.7146821499260967,1.8613426626299958,1.633818162575207,6.987672204686463,1.0097452779168081,3.811643143550379,3.578531868859718,0.06767828012056354,31.060465950955685,64.1779813504244,0.07344157943250817,0.2749566962130735,5.0,0.017050484829153167
0.0,0.2656892911792613,3.660737794651191,2.4439413012463573,1.427954224291294,0.3648889420216235,0.32365073621517665,2.622407955990941,0.38110941337763427,2.9713531777747715,83.83756626151954,103.53488165583353,0.1481120351147508,0.07953799414392337,8.0,0.46503011150667384
0.0,0.8944646694972502,3.1998758699273395,1.1037942393058886,1.0966035213113523,4.658145983304186,0.036991878583215454,1.9413247347018148,1.889563063574419,1.5959931822150177,66.85990690267337,94.09451904993881,0.1977478819783679,0.10101476743310389,7.0,0.505693829997217
1.0,2.2133159144686134,2.5285184486743426,0.621181339228444,0.52962786282552,2.5712925728761054,1.1769555849701798,1.308667094353729,0.40098151024160567,1.4823923654181579,35.131144209208124,17.71201654478678,0.48245766917602395,0.5542062474832498,8.0,0.7642910276639473
0.0,2.424262797997987,0.23454584896101238,0.32236156588466347,1.8237031545854498,0.9924920669780146,1.2743531302272957,1.2715306737177183,0.6774505296440827,1.6508552216844015,55.61127009329728,112.87333500842036,0.1206910062657699,0.8552964879771424,5.0,0.3930745363111233
0.0,0.09227309866021327,0.412161704586433,3.3753050311023998,1.0632156144024598,2.302083715641961,1.0684204913828341,2.2064775055631825,1.3934694687940388,3.3987916549686883,116.6630115676902,27.33005312546352,0.39816003281848844,0.9711175267202877,9.0,0.0
1.0,1.389737583217662,0.7865352215915449,1.5734441102040044,0.49042528116276096,6.393921472798916,0.45483764249945213,3.870127094263009,3.649654575533227,1.49080293564543,63.85654111656025,115.05965753894294,0.29506961289423955,0.21042379305605163,8.0,0.4006584883241039
1.0,1.1403080580424012,3.276135829246127,1.1751427046869631,1.296147474097536,1.1955061027857004,0.995475895655902,1.111861298788409,1.1521347753692202,1.097087225131511,53.490985931120285,76.3777116901509,0.31759353392254636,0.26570880055670687,7.0,1.0
1.0,1.7151200574993608,2.2833298844366605,3.9253759578236473,0.6446932923778674,10.92032064685963,0.08037046313617485,2.1831657418011354,2.0744112794525633,0.07732373401844628,118.59086317192089,90.85489859004946,0.16060120841381276,0.7168893623785461,8.0,1.0
1.0,0.5665249512464701,1.2254808602217038,2.0842178967958467,1.2437779998324356,3.5235057930996576,2.371784889763735,2.308752364499424,3.3675553313798674,0.05949592176255747,30.052153633256292,13.40738644168049,0.3272263779573039,0.32418493726607867,6.0,0.6027573515349298
0.0,0.7595574292000323,0.23345783438628986,1.6122054035981441,0.18819275508330624,3.350628858201222,1.0654079681430488,0.3390778309463034,3.339105128512179,1.1901879912211535,81.0650309937102,103.35916576727287,0.016649794795222994,0.1866119760312388,5.0,1.0
1.0,0.8153169399037147,1.240321710924325,2.4575448086747134,1.6038242467752575,0.8612146996782437,1.2927308883113628,1.397261830610998,1.063147374385883,0.5473296390068505,54.851863283499114,1.8876334436542797,0.4917677156175889,0.9220522341216751,7.0,0.2783096558951069
1.0,1.7479293958188704,0.27663468562353266,2.7578026788553593,1.6224819798222725,10.150814095540234,0.8724405288315973,3.9266903781204405,0.06177044726006686,3.739402504427546,9.505871730857457,103.86803538692365,0.18033747514388632,0.02039125779755413,6.0,1.0
1.0,1.9140500574133037,1.1374700383692558,2.4928275849395876,1.6247072809956649,10.877672941034662,0.10970133343247146,0.07282761417051065,0.3947731536043686,3.589473832347012,86.82242699157597,1.5709530860279348,0.43479121434833423,0.7917870717689365,7.0,0.012339245464554005
