,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
133,Source,384PP_AQ_BP2,A04,Destination,A16,70
134,Source,384PP_AQ_BP2,A05,Destination,A16,10
135,Source,384PP_AQ_BP2,A06,Destination,A16,1455
136,Source,384PP_AQ_BP2,A09,Destination,A16,127.5
137,Source,384PP_AQ_BP2,A10,Destination,A16,15
138,Source,384PP_AQ_BP2,A11,Destination,A16,1205
139,Source,384PP_AQ_BP2,A14,Destination,A16,82.5
140,Source,384PP_AQ_BP2,A15,Destination,A16,127.5
141,Source,384PP_AQ_BP2,A16,Destination,A16,5
143,Source,384PP_AQ_BP2,A03,Destination,A17,7.5
144,Source,384PP_AQ_BP2,A04,Destination,A17,102.5
145,Source,384PP_AQ_BP2,A05,Destination,A17,50
146,Source,384PP_AQ_BP2,A06,Destination,A17,632.5
147,Source,384PP_AQ_BP2,A09,Destination,A17,145
148,Source,384PP_AQ_BP2,A10,Destination,A17,5
149,Source,384PP_AQ_BP2,A11,Destination,A17,1550
150,Source,384PP_AQ_BP2,A14,Destination,A17,7.5
151,Source,384PP_AQ_BP2,A15,Destination,A17,22.5
152,Source,384PP_AQ_BP2,A16,Destination,A17,2.5
154,Source,384PP_AQ_BP2,A03,Destination,A18,7.5
155,Source,384PP_AQ_BP2,A04,Destination,A18,97.5
156,Source,384PP_AQ_BP2,A05,Destination,A18,37.5
157,Source,384PP_AQ_BP2,A06,Destination,A18,307.5
158,Source,384PP_AQ_BP2,A09,Destination,A18,250
159,Source,384PP_AQ_BP2,A10,Destination,A18,35
160,Source,384PP_AQ_BP2,A11,Destination,A18,65
161,Source,384PP_AQ_BP2,A14,Destination,A18,207.5
162,Source,384PP_AQ_BP2,A15,Destination,A18,137.5
163,Source,384PP_AQ_BP2,A16,Destination,A18,5
168,Source,384PP_AQ_BP2,A03,Destination,A20,5
169,Source,384PP_AQ_BP2,A04,Destination,A20,55
170,Source,384PP_AQ_BP2,A05,Destination,A20,27.5
171,Source,384PP_AQ_BP2,A06,Destination,A20,655
172,Source,384PP_AQ_BP2,A09,Destination,A20,187.5
173,Source,384PP_AQ_BP2,A10,Destination,A20,32.5
174,Source,384PP_AQ_BP2,A11,Destination,A20,1412.5
175,Source,384PP_AQ_BP2,A14,Destination,A20,122.5
176,Source,384PP_AQ_BP2,A15,Destination,A20,210
178,Source,384PP_AQ_BP2,A03,Destination,A21,27.5
179,Source,384PP_AQ_BP2,A04,Destination,A21,270
184,Source,384PP_AQ_BP2,A03,Destination,A23,27.5
185,Source,384PP_AQ_BP2,A04,Destination,A23,270
188,Source,384PP_AQ_BP2,A03,Destination,A24,2.5
189,Source,384PP_AQ_BP2,A04,Destination,A24,67.5
190,Source,384PP_AQ_BP2,A05,Destination,A24,45
191,Source,384PP_AQ_BP2,A06,Destination,A24,1780
192,Source,384PP_AQ_BP2,A09,Destination,A24,42.5
193,Source,384PP_AQ_BP2,A10,Destination,A24,37.5
194,Source,384PP_AQ_BP2,A11,Destination,A24,382.5
195,Source,384PP_AQ_BP2,A14,Destination,A24,152.5
196,Source,384PP_AQ_BP2,A15,Destination,A24,175
197,Source,384PP_AQ_BP2,A16,Destination,A24,2.5
199,Source,384PP_AQ_BP2,A03,Destination,B12,7.5
200,Source,384PP_AQ_BP2,A04,Destination,B12,10
201,Source,384PP_AQ_BP2,A05,Destination,B12,40
202,Source,384PP_AQ_BP2,A06,Destination,B12,1622.5
203,Source,384PP_AQ_BP2,A09,Destination,B12,132.5
204,Source,384PP_AQ_BP2,A10,Destination,B12,42.5
205,Source,384PP_AQ_BP2,A11,Destination,B12,427.5
206,Source,384PP_AQ_BP2,A14,Destination,B12,65
207,Source,384PP_AQ_BP2,A15,Destination,B12,147.5
209,Source,384PP_AQ_BP2,A03,Destination,B11,27.5
210,Source,384PP_AQ_BP2,A04,Destination,B11,270
213,Source,384PP_AQ_BP2,A03,Destination,B10,7.5
214,Source,384PP_AQ_BP2,A04,Destination,B10,17.5
215,Source,384PP_AQ_BP2,A05,Destination,B10,17.5
216,Source,384PP_AQ_BP2,A06,Destination,B10,375
217,Source,384PP_AQ_BP2,A09,Destination,B10,62.5
218,Source,384PP_AQ_BP2,A10,Destination,B10,35
219,Source,384PP_AQ_BP2,A11,Destination,B10,1290
220,Source,384PP_AQ_BP2,A14,Destination,B10,55
221,Source,384PP_AQ_BP2,A15,Destination,B10,105
222,Source,384PP_AQ_BP2,A16,Destination,B10,2.5
224,Source,384PP_AQ_BP2,A04,Destination,B09,30
225,Source,384PP_AQ_BP2,A05,Destination,B09,32.5
226,Source,384PP_AQ_BP2,A06,Destination,B09,730
227,Source,384PP_AQ_BP2,A09,Destination,B09,40
228,Source,384PP_AQ_BP2,A10,Destination,B09,25
229,Source,384PP_AQ_BP2,A11,Destination,B09,992.5
230,Source,384PP_AQ_BP2,A14,Destination,B09,202.5
231,Source,384PP_AQ_BP2,A15,Destination,B09,85
233,Source,384PP_AQ_BP2,A03,Destination,B08,2.5
234,Source,384PP_AQ_BP2,A04,Destination,B08,47.5
235,Source,384PP_AQ_BP2,A05,Destination,B08,30
236,Source,384PP_AQ_BP2,A06,Destination,B08,1257.5
237,Source,384PP_AQ_BP2,A09,Destination,B08,207.5
238,Source,384PP_AQ_BP2,A10,Destination,B08,52.5
239,Source,384PP_AQ_BP2,A11,Destination,B08,1047.5
240,Source,384PP_AQ_BP2,A14,Destination,B08,35
241,Source,384PP_AQ_BP2,A15,Destination,B08,202.5
242,Source,384PP_AQ_BP2,A16,Destination,B08,5
244,Source,384PP_AQ_BP2,A03,Destination,B07,5
245,Source,384PP_AQ_BP2,A04,Destination,B07,35
246,Source,384PP_AQ_BP2,A05,Destination,B07,7.5
247,Source,384PP_AQ_BP2,A06,Destination,B07,382.5
248,Source,384PP_AQ_BP2,A09,Destination,B07,12.5
249,Source,384PP_AQ_BP2,A10,Destination,B07,7.5
250,Source,384PP_AQ_BP2,A11,Destination,B07,1677.5
251,Source,384PP_AQ_BP2,A14,Destination,B07,182.5
252,Source,384PP_AQ_BP2,A15,Destination,B07,132.5
254,Source,384PP_AQ_BP2,A03,Destination,B06,10
255,Source,384PP_AQ_BP2,A04,Destination,B06,105
256,Source,384PP_AQ_BP2,A05,Destination,B06,2.5
257,Source,384PP_AQ_BP2,A06,Destination,B06,925
258,Source,384PP_AQ_BP2,A09,Destination,B06,220
259,Source,384PP_AQ_BP2,A10,Destination,B06,52.5
260,Source,384PP_AQ_BP2,A11,Destination,B06,637.5
261,Source,384PP_AQ_BP2,A14,Destination,B06,187.5
262,Source,384PP_AQ_BP2,A15,Destination,B06,80
263,Source,384PP_AQ_BP2,A16,Destination,B06,5
265,Source,384PP_AQ_BP2,A04,Destination,B05,35
266,Source,384PP_AQ_BP2,A05,Destination,B05,45
267,Source,384PP_AQ_BP2,A06,Destination,B05,225
268,Source,384PP_AQ_BP2,A09,Destination,B05,95
269,Source,384PP_AQ_BP2,A10,Destination,B05,40
270,Source,384PP_AQ_BP2,A11,Destination,B05,752.5
271,Source,384PP_AQ_BP2,A14,Destination,B05,12.5
272,Source,384PP_AQ_BP2,A15,Destination,B05,185
273,Source,384PP_AQ_BP2,A16,Destination,B05,2.5
278,Source,384PP_AQ_BP2,A03,Destination,B03,5
279,Source,384PP_AQ_BP2,A04,Destination,B03,32.5
280,Source,384PP_AQ_BP2,A05,Destination,B03,22.5
281,Source,384PP_AQ_BP2,A06,Destination,B03,587.5
282,Source,384PP_AQ_BP2,A09,Destination,B03,117.5
283,Source,384PP_AQ_BP2,A10,Destination,B03,32.5
284,Source,384PP_AQ_BP2,A11,Destination,B03,172.5
285,Source,384PP_AQ_BP2,A14,Destination,B03,32.5
286,Source,384PP_AQ_BP2,A15,Destination,B03,30
287,Source,384PP_AQ_BP2,A16,Destination,B03,2.5
292,Source,384PP_AQ_BP2,A03,Destination,B01,7.5
293,Source,384PP_AQ_BP2,A04,Destination,B01,100
294,Source,384PP_AQ_BP2,A05,Destination,B01,15
295,Source,384PP_AQ_BP2,A06,Destination,B01,60
296,Source,384PP_AQ_BP2,A09,Destination,B01,165
297,Source,384PP_AQ_BP2,A10,Destination,B01,12.5
298,Source,384PP_AQ_BP2,A11,Destination,B01,870
299,Source,384PP_AQ_BP2,A14,Destination,B01,27.5
300,Source,384PP_AQ_BP2,A15,Destination,B01,192.5
301,Source,384PP_AQ_BP2,A16,Destination,B01,2.5
304,Source,384PP_AQ_BP2,A03,Destination,C01,7.5
305,Source,384PP_AQ_BP2,A04,Destination,C01,50
306,Source,384PP_AQ_BP2,A05,Destination,C01,10
307,Source,384PP_AQ_BP2,A06,Destination,C01,492.5
308,Source,384PP_AQ_BP2,A09,Destination,C01,240
309,Source,384PP_AQ_BP2,A10,Destination,C01,32.5
310,Source,384PP_AQ_BP2,A11,Destination,C01,500
311,Source,384PP_AQ_BP2,A14,Destination,C01,167.5
312,Source,384PP_AQ_BP2,A15,Destination,C01,170
313,Source,384PP_AQ_BP2,A16,Destination,C01,2.5
316,Source,384PP_AQ_BP2,A04,Destination,C02,10
317,Source,384PP_AQ_BP2,A05,Destination,C02,45
318,Source,384PP_AQ_BP2,A06,Destination,C02,1515
319,Source,384PP_AQ_BP2,A09,Destination,C02,22.5
320,Source,384PP_AQ_BP2,A10,Destination,C02,27.5
321,Source,384PP_AQ_BP2,A11,Destination,C02,655
322,Source,384PP_AQ_BP2,A14,Destination,C02,205
323,Source,384PP_AQ_BP2,A15,Destination,C02,5
324,Source,384PP_AQ_BP2,A16,Destination,C02,2.5
326,Source,384PP_AQ_BP2,A05,Destination,C03,30
327,Source,384PP_AQ_BP2,A06,Destination,C03,1360
328,Source,384PP_AQ_BP2,A09,Destination,C03,110
329,Source,384PP_AQ_BP2,A10,Destination,C03,10
330,Source,384PP_AQ_BP2,A11,Destination,C03,880
331,Source,384PP_AQ_BP2,A14,Destination,C03,7.5
332,Source,384PP_AQ_BP2,A15,Destination,C03,155
334,Source,384PP_AQ_BP2,A03,Destination,C04,10
335,Source,384PP_AQ_BP2,A04,Destination,C04,32.5
336,Source,384PP_AQ_BP2,A05,Destination,C04,2.5
337,Source,384PP_AQ_BP2,A06,Destination,C04,717.5
338,Source,384PP_AQ_BP2,A09,Destination,C04,230
339,Source,384PP_AQ_BP2,A10,Destination,C04,47.5
340,Source,384PP_AQ_BP2,A11,Destination,C04,372.5
341,Source,384PP_AQ_BP2,A14,Destination,C04,132.5
342,Source,384PP_AQ_BP2,A15,Destination,C04,117.5
347,Source,384PP_AQ_BP2,A03,Destination,C06,2.5
348,Source,384PP_AQ_BP2,A04,Destination,C06,100
349,Source,384PP_AQ_BP2,A05,Destination,C06,7.5
350,Source,384PP_AQ_BP2,A06,Destination,C06,165
351,Source,384PP_AQ_BP2,A09,Destination,C06,52.5
352,Source,384PP_AQ_BP2,A10,Destination,C06,2.5
353,Source,384PP_AQ_BP2,A11,Destination,C06,1092.5
354,Source,384PP_AQ_BP2,A14,Destination,C06,127.5
355,Source,384PP_AQ_BP2,A15,Destination,C06,62.5
356,Source,384PP_AQ_BP2,A16,Destination,C06,5
359,Source,384PP_AQ_BP2,A03,Destination,C07,2.5
360,Source,384PP_AQ_BP2,A04,Destination,C07,10
361,Source,384PP_AQ_BP2,A05,Destination,C07,47.5
362,Source,384PP_AQ_BP2,A06,Destination,C07,130
363,Source,384PP_AQ_BP2,A09,Destination,C07,245
364,Source,384PP_AQ_BP2,A10,Destination,C07,15
365,Source,384PP_AQ_BP2,A11,Destination,C07,207.5
366,Source,384PP_AQ_BP2,A14,Destination,C07,97.5
367,Source,384PP_AQ_BP2,A15,Destination,C07,177.5
372,Source,384PP_AQ_BP2,A03,Destination,C09,27.5
373,Source,384PP_AQ_BP2,A04,Destination,C09,270
376,Source,384PP_AQ_BP2,A04,Destination,C10,80
377,Source,384PP_AQ_BP2,A05,Destination,C10,15
378,Source,384PP_AQ_BP2,A06,Destination,C10,875
379,Source,384PP_AQ_BP2,A09,Destination,C10,70
380,Source,384PP_AQ_BP2,A10,Destination,C10,52.5
381,Source,384PP_AQ_BP2,A11,Destination,C10,362.5
382,Source,384PP_AQ_BP2,A14,Destination,C10,52.5
383,Source,384PP_AQ_BP2,A15,Destination,C10,152.5
386,Source,384PP_AQ_BP2,A03,Destination,C11,7.5
387,Source,384PP_AQ_BP2,A04,Destination,C11,70
388,Source,384PP_AQ_BP2,A05,Destination,C11,25
389,Source,384PP_AQ_BP2,A06,Destination,C11,82.5
390,Source,384PP_AQ_BP2,A09,Destination,C11,10
391,Source,384PP_AQ_BP2,A10,Destination,C11,42.5
392,Source,384PP_AQ_BP2,A11,Destination,C11,1535
393,Source,384PP_AQ_BP2,A14,Destination,C11,75
394,Source,384PP_AQ_BP2,A15,Destination,C11,197.5
395,Source,384PP_AQ_BP2,A16,Destination,C11,5
397,Source,384PP_AQ_BP2,A03,Destination,C12,2.5
398,Source,384PP_AQ_BP2,A04,Destination,C12,25
399,Source,384PP_AQ_BP2,A05,Destination,C12,25
400,Source,384PP_AQ_BP2,A06,Destination,C12,695
401,Source,384PP_AQ_BP2,A09,Destination,C12,212.5
402,Source,384PP_AQ_BP2,A10,Destination,C12,20
403,Source,384PP_AQ_BP2,A11,Destination,C12,25
404,Source,384PP_AQ_BP2,A14,Destination,C12,2.5
405,Source,384PP_AQ_BP2,A15,Destination,C12,90
406,Source,384PP_AQ_BP2,A16,Destination,C12,2.5
409,Source,384PP_AQ_BP2,A03,Destination,C13,27.5
410,Source,384PP_AQ_BP2,A04,Destination,C13,270
413,Source,384PP_AQ_BP2,A04,Destination,C14,87.5
414,Source,384PP_AQ_BP2,A05,Destination,C14,25
415,Source,384PP_AQ_BP2,A06,Destination,C14,1292.5
416,Source,384PP_AQ_BP2,A09,Destination,C14,167.5
417,Source,384PP_AQ_BP2,A10,Destination,C14,10
418,Source,384PP_AQ_BP2,A11,Destination,C14,495
419,Source,384PP_AQ_BP2,A14,Destination,C14,160
420,Source,384PP_AQ_BP2,A15,Destination,C14,82.5
421,Source,384PP_AQ_BP2,A16,Destination,C14,2.5
423,Source,384PP_AQ_BP2,A03,Destination,C15,5
424,Source,384PP_AQ_BP2,A04,Destination,C15,67.5
425,Source,384PP_AQ_BP2,A05,Destination,C15,17.5
426,Source,384PP_AQ_BP2,A06,Destination,C15,157.5
427,Source,384PP_AQ_BP2,A09,Destination,C15,2.5
428,Source,384PP_AQ_BP2,A10,Destination,C15,27.5
429,Source,384PP_AQ_BP2,A11,Destination,C15,1032.5
430,Source,384PP_AQ_BP2,A14,Destination,C15,2.5
431,Source,384PP_AQ_BP2,A15,Destination,C15,145
432,Source,384PP_AQ_BP2,A16,Destination,C15,5
435,Source,384PP_AQ_BP2,A03,Destination,C16,2.5
436,Source,384PP_AQ_BP2,A04,Destination,C16,17.5
437,Source,384PP_AQ_BP2,A05,Destination,C16,2.5
438,Source,384PP_AQ_BP2,A06,Destination,C16,1865
439,Source,384PP_AQ_BP2,A09,Destination,C16,75
440,Source,384PP_AQ_BP2,A10,Destination,C16,7.5
441,Source,384PP_AQ_BP2,A11,Destination,C16,1012.5
442,Source,384PP_AQ_BP2,A14,Destination,C16,102.5
443,Source,384PP_AQ_BP2,A16,Destination,C16,2.5
445,Source,384PP_AQ_BP2,A03,Destination,C17,10
446,Source,384PP_AQ_BP2,A04,Destination,C17,60
447,Source,384PP_AQ_BP2,A05,Destination,C17,47.5
448,Source,384PP_AQ_BP2,A06,Destination,C17,1190
449,Source,384PP_AQ_BP2,A09,Destination,C17,210
450,Source,384PP_AQ_BP2,A10,Destination,C17,5
451,Source,384PP_AQ_BP2,A11,Destination,C17,905
452,Source,384PP_AQ_BP2,A14,Destination,C17,142.5
453,Source,384PP_AQ_BP2,A15,Destination,C17,112.5
455,Source,384PP_AQ_BP2,A03,Destination,C18,10
456,Source,384PP_AQ_BP2,A04,Destination,C18,55
457,Source,384PP_AQ_BP2,A05,Destination,C18,50
458,Source,384PP_AQ_BP2,A06,Destination,C18,530
459,Source,384PP_AQ_BP2,A09,Destination,C18,47.5
460,Source,384PP_AQ_BP2,A10,Destination,C18,47.5
461,Source,384PP_AQ_BP2,A11,Destination,C18,1615
462,Source,384PP_AQ_BP2,A14,Destination,C18,35
463,Source,384PP_AQ_BP2,A15,Destination,C18,70
464,Source,384PP_AQ_BP2,A16,Destination,C18,2.5
466,Source,384PP_AQ_BP2,A03,Destination,C19,7.5
467,Source,384PP_AQ_BP2,A04,Destination,C19,40
468,Source,384PP_AQ_BP2,A05,Destination,C19,22.5
469,Source,384PP_AQ_BP2,A06,Destination,C19,457.5
470,Source,384PP_AQ_BP2,A09,Destination,C19,152.5
471,Source,384PP_AQ_BP2,A10,Destination,C19,7.5
472,Source,384PP_AQ_BP2,A11,Destination,C19,1115
473,Source,384PP_AQ_BP2,A14,Destination,C19,47.5
474,Source,384PP_AQ_BP2,A15,Destination,C19,97.5
475,Source,384PP_AQ_BP2,A16,Destination,C19,5
477,Source,384PP_AQ_BP2,A04,Destination,C20,90
478,Source,384PP_AQ_BP2,A05,Destination,C20,2.5
479,Source,384PP_AQ_BP2,A06,Destination,C20,60
480,Source,384PP_AQ_BP2,A09,Destination,C20,62.5
481,Source,384PP_AQ_BP2,A10,Destination,C20,15
482,Source,384PP_AQ_BP2,A11,Destination,C20,1385
483,Source,384PP_AQ_BP2,A14,Destination,C20,162.5
484,Source,384PP_AQ_BP2,A15,Destination,C20,10
485,Source,384PP_AQ_BP2,A16,Destination,C20,2.5
487,Source,384PP_AQ_BP2,A03,Destination,C21,2.5
488,Source,384PP_AQ_BP2,A04,Destination,C21,17.5
489,Source,384PP_AQ_BP2,A05,Destination,C21,52.5
490,Source,384PP_AQ_BP2,A06,Destination,C21,1620
491,Source,384PP_AQ_BP2,A09,Destination,C21,32.5
492,Source,384PP_AQ_BP2,A10,Destination,C21,42.5
493,Source,384PP_AQ_BP2,A11,Destination,C21,152.5
494,Source,384PP_AQ_BP2,A14,Destination,C21,145
495,Source,384PP_AQ_BP2,A15,Destination,C21,60
496,Source,384PP_AQ_BP2,A16,Destination,C21,5
498,Source,384PP_AQ_BP2,A03,Destination,C22,10
499,Source,384PP_AQ_BP2,A04,Destination,C22,35
500,Source,384PP_AQ_BP2,A05,Destination,C22,15
501,Source,384PP_AQ_BP2,A06,Destination,C22,262.5
502,Source,384PP_AQ_BP2,A09,Destination,C22,157.5
503,Source,384PP_AQ_BP2,A10,Destination,C22,22.5
504,Source,384PP_AQ_BP2,A11,Destination,C22,1452.5
505,Source,384PP_AQ_BP2,A14,Destination,C22,80
506,Source,384PP_AQ_BP2,A15,Destination,C22,45
507,Source,384PP_AQ_BP2,A16,Destination,C22,2.5
509,Source,384PP_AQ_BP2,A03,Destination,C23,7.5
510,Source,384PP_AQ_BP2,A04,Destination,C23,47.5
511,Source,384PP_AQ_BP2,A05,Destination,C23,47.5
512,Source,384PP_AQ_BP2,A06,Destination,C23,1367.5
513,Source,384PP_AQ_BP2,A09,Destination,C23,92.5
514,Source,384PP_AQ_BP2,A10,Destination,C23,37.5
515,Source,384PP_AQ_BP2,A11,Destination,C23,1240
516,Source,384PP_AQ_BP2,A14,Destination,C23,122.5
517,Source,384PP_AQ_BP2,A15,Destination,C23,75
518,Source,384PP_AQ_BP2,A16,Destination,C23,2.5
520,Source,384PP_AQ_BP2,A03,Destination,C24,5
521,Source,384PP_AQ_BP2,A04,Destination,C24,30
522,Source,384PP_AQ_BP2,A05,Destination,C24,42.5
523,Source,384PP_AQ_BP2,A07,Destination,C24,1262.5
524,Source,384PP_AQ_BP2,A09,Destination,C24,82.5
525,Source,384PP_AQ_BP2,A10,Destination,C24,50
526,Source,384PP_AQ_BP2,A11,Destination,C24,1322.5
527,Source,384PP_AQ_BP2,A14,Destination,C24,167.5
528,Source,384PP_AQ_BP2,A15,Destination,C24,22.5
529,Source,384PP_AQ_BP2,A16,Destination,C24,2.5
531,Source,384PP_AQ_BP2,A03,Destination,D24,5
532,Source,384PP_AQ_BP2,A04,Destination,D24,85
533,Source,384PP_AQ_BP2,A05,Destination,D24,30
534,Source,384PP_AQ_BP2,A07,Destination,D24,985
535,Source,384PP_AQ_BP2,A09,Destination,D24,245
536,Source,384PP_AQ_BP2,A10,Destination,D24,45
537,Source,384PP_AQ_BP2,A11,Destination,D24,1300
538,Source,384PP_AQ_BP2,A14,Destination,D24,87.5
539,Source,384PP_AQ_BP2,A15,Destination,D24,32.5
541,Source,384PP_AQ_BP2,A03,Destination,D23,2.5
542,Source,384PP_AQ_BP2,A04,Destination,D23,22.5
543,Source,384PP_AQ_BP2,A05,Destination,D23,37.5
544,Source,384PP_AQ_BP2,A07,Destination,D23,1287.5
545,Source,384PP_AQ_BP2,A09,Destination,D23,105
546,Source,384PP_AQ_BP2,A10,Destination,D23,25
547,Source,384PP_AQ_BP2,A12,Destination,D23,1592.5
548,Source,384PP_AQ_BP2,A14,Destination,D23,70
549,Source,384PP_AQ_BP2,A15,Destination,D23,210
