d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,d_xylose,l_arabinose,sodium_chloride,urea,ammonium_chloride,pH,predicted_mean,predicted_std,acquisition_score,batch_rank
3.2111376263201237,1.2221812270581722,1.9008507076650858,7.327312219887972,2.4186221649870276,3.9264692775905132,0.10169027000665665,200.48159919679165,0.47209457680583,0.09265408664941788,9.0,0.31946332774609665,0.10967202459793052,0.00013283043422774904,1
2.1011103577911854,1.3662176579236984,1.6745649762451649,1.020444005727768,0.5655784043483436,3.1823948360979557,2.8584252446889877,249.11481398157775,0.47368832444772124,0.13423514645546675,9.0,0.28879652437602327,0.11492747913937154,8.621884890580177e-05,2
0.9691101498901844,0.2697146385908127,0.5905520468950272,0.4996664710342884,1.472020959481597,1.197599247097969,3.8512434102594852,59.08338469453156,0.13460186449810863,0.13190684281289577,9.0,0.26864781248679437,0.11287730021500908,3.827312317797234e-05,3
1.9402059391140938,3.807861503213644,0.6557795628905296,2.1556210443377495,0.251854679081589,3.0442228093743324,3.6614602878689766,190.2764900587499,0.0517805409617722,0.13051277492195368,9.0,0.2607443347820508,0.1127355397248864,2.9305275198505617e-05,4
2.035734910517931,0.6092608459293842,1.3658789806067944,11.420688070356846,2.2114078421145678,0.8844919018447399,3.924170110374689,19.293371820822358,0.30981159023940563,0.1349447276443243,9.0,0.2838814679973774,0.09680621375009152,9.0659996691138e-06,5
1.3736297264695168,2.8073887825012207,1.6387851648032665,0.3756985478103161,2.039571648929268,3.3974457941949368,2.2962817884981632,200.5050592124462,0.01412207167595625,0.1460422733798623,9.0,0.23577566963026322,0.10646637270215349,5.63174885235308e-06,6
0.21699534729123116,3.0411226488649845,1.9178246278315783,0.23985769227147102,0.9133527311496437,0.056651294231414795,0.1078791469335556,192.51926033757627,0.22261497098952532,0.9018456973135471,7.0,0.3143405544501077,0.08472840401187544,4.909520649252108e-06,7
3.0292365327477455,3.5783827155828476,1.8679414745420218,5.566027745604515,1.6444302769377828,0.14618374034762383,0.17671404033899307,76.50829013437033,0.4860959234647453,0.9723207140341401,5.0,0.20701899272229,0.1115380359772655,3.976853835354081e-06,8
1.0206375792622566,1.5760695151984692,0.6427090000361204,0.7926708608865738,0.4632123466581106,3.1098101288080215,0.3140265718102455,34.323192900046706,0.28166715428233147,0.19222514424473047,9.0,0.27844189796337737,0.09158439507975973,3.141889137257814e-06,9
2.1373118571937084,3.528035655617714,0.7030456811189651,10.998312883079052,0.4572101216763258,2.8860203437507153,0.868937436491251,3.4337921533733606,0.10138587420806289,0.13200547359883785,9.0,0.24232657375264213,0.10069292609403596,3.052161560585633e-06,10
2.4534941390156746,1.8715820014476776,1.9736987687647343,10.946590192615986,0.33926447154954076,0.1582885906100273,0.06366079673171043,117.16868635267019,0.43772209296002984,0.36981411185115576,7.0,0.3229584512772748,0.07497789108859451,1.063113181905664e-06,11
1.8312711343169212,0.8911684192717075,1.406990734860301,1.1289754249155521,2.353732765186578,0.054401569068431854,3.0022843815386295,90.15893377363682,0.4963396261446178,0.2661551907658577,9.0,0.3210588156953179,0.07535828592529309,1.0421946835272012e-06,12
0.4419509172439575,3.876896135509014,1.0004975832998753,10.749136067926884,2.3577376711182296,0.7977095693349838,0.034940410405397415,109.50793023221195,0.4780534920282662,0.9777319747954607,7.0,0.2911069899740811,0.08191313407876769,8.829801511439765e-07,13
1.9087392874062061,3.63652977719903,1.8670015148818493,9.610878087580204,0.17234833212569356,1.7761517316102982,0.864413645118475,234.05098309740424,0.4679800230078399,0.19180079828947783,9.0,0.27583510755127255,0.0855805148466934,8.79190789407618e-07,14
0.3743473067879677,0.9354003220796585,0.09473780542612076,1.9577512219548225,1.3705808646045625,0.36432455852627754,0.4694761708378792,236.98508576489985,0.3756275628693402,0.20863299909979105,9.0,0.2459576246448842,0.09238911574979505,8.155268269068248e-07,15
1.9255575202405453,0.4761200062930584,1.2899288199841976,10.001064844429493,0.7284014206379652,3.6885934360325336,1.6309251189231873,150.03358875401318,0.017018744722008705,0.1627825265750289,9.0,0.2399275337371728,0.09380431069738346,8.112489319828281e-07,16
0.4017050564289093,0.13016248121857643,1.7895007953047752,0.39837897196412086,2.2924908553250134,2.449237499386072,0.19785995036363602,82.85340247675776,0.09142564749345183,0.11837764084339142,9.0,0.3019334203395282,0.07890121393387484,8.075776592929286e-07,17
3.787864588201046,3.6852259151637554,1.9476846437901258,5.813038844615221,0.23702126694843173,0.8643780797719955,2.020736236125231,150.71044233627617,0.48270728811621666,0.36260581109672785,5.0,0.1690869919896973,0.10731602135207667,4.502298778068779e-07,18
0.34239498898386955,2.5532594695687294,1.9480584897100925,10.620600700378418,1.7679309681989253,1.731451127678156,0.021782703697681427,210.7113846577704,0.0773364994674921,0.9418916860595345,5.0,0.18674414685298435,0.10095142013217004,2.8725735662185483e-07,19
1.5026510022580624,1.3712722286581993,1.2132593262940645,4.963565189391375,2.368466437328607,3.4240613244473934,2.841820903122425,51.271984819322824,0.35730785923078656,0.3078523501753807,9.0,0.25446617196663934,0.08388716740099786,1.9124065164720066e-07,20
3.3365353904664516,0.7491104751825333,1.9955348335206509,5.806584566831589,0.30416415072977543,2.3473781123757362,0.015718773007392883,218.43125042505562,0.3277917457744479,0.0018407078459858894,7.0,0.2792064536986648,0.07711930115187082,1.376026382860894e-07,21
2.817548830062151,0.08345916494727135,0.9152678567916155,0.8082657493650913,0.4970755917020142,3.3800799027085304,0.08092696592211723,201.74943236634135,0.22170814266428351,0.006120597943663597,9.0,0.2607781791061847,0.07984260179351167,9.557261149777103e-08,22
0.27267253771424294,0.08102996274828911,1.153177035972476,8.949632685631514,2.3513113241642714,2.99873323738575,3.996573716402054,233.2366716582328,0.29049486899748445,0.20191600918769836,9.0,0.18811507409475337,0.09543429118171742,9.218495485371434e-08,23
2.1541239954531193,0.36031758040189743,0.14138439297676086,11.388130567967892,1.1511951801367104,0.5786811783909798,1.6356939300894737,114.79684384539723,0.4155684970319271,0.22459189034998417,9.0,0.218686709404454,0.08855513773347934,8.592708751138407e-08,24
