d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,d_xylose,l_arabinose,sodium_chloride,urea,ammonium_chloride,pH,predicted_mean,predicted_std,acquisition_score,batch_rank
0.8866895921528339,2.4297207593917847,0.814426751807332,10.146859869360924,0.4928594967350364,1.5576123408973217,0.036480098962783813,39.67159288004041,0.26179825607687235,0.3737290557473898,9.0,0.36906737942392726,0.07539094669930411,1.344750791914035e-05,1
1.281326498836279,0.09213774278759956,0.43906575813889503,5.114025816321373,2.4369490961544216,3.1384706050157547,0.0975334532558918,4.883643006905913,0.10539204301312566,0.4258315535262227,9.0,0.34735651368924536,0.06424373092121836,2.865773679188754e-07,2
0.7930844314396381,1.3476885370910168,0.29594907723367214,5.9250314980745316,0.26918299961835146,2.7580357156693935,0.11102946475148201,188.19098267704248,0.40345798479393125,0.991085447371006,9.0,0.33309871169423944,0.06735504427424004,2.7183550818199365e-07,3
1.2162136249244213,2.8889013081789017,0.1905901785939932,10.926443472504616,2.3010695911943913,3.817436195909977,0.08837207779288292,29.40665720961988,0.39129646169021726,0.13289786409586668,9.0,0.34919600967186076,0.056369345259581025,1.89653089605758e-08,4
3.636225752532482,0.5569557249546051,1.7074859030544758,9.560594614595175,0.941246512811631,1.4468979872763157,0.4933417923748493,249.33660891838372,0.49894843623042107,0.872666590847075,9.0,0.32613213542162794,0.05925836013020694,8.686638384577192e-09,5
3.803553346544504,1.423631887882948,0.4865365568548441,11.080884654074907,1.108785099349916,0.32147107645869255,1.06630352512002,0.9723706170916557,0.48591707926243544,0.906363251619041,9.0,0.30348920275055513,0.059331924537132194,1.161774660901343e-09,6
0.9761920236051083,0.9734259210526943,1.6548963133245707,9.112760424613953,0.06856553023681045,0.06865766271948814,0.05119110271334648,240.15099718235433,0.0018747267313301563,0.5867896480485797,9.0,0.3480391134009899,0.049572854970350154,4.908049226543957e-10,7
3.997691009193659,2.950679302215576,0.15653733350336552,2.327685981988907,2.441063937731087,0.18746614828705788,0.4117979072034359,147.60797563940287,0.4935303404927254,0.04076425917446613,9.0,0.3249064495415833,0.052893442603279585,2.891165107173053e-10,8
3.9125434160232544,3.3692925833165646,0.6660440042614937,3.8307070210576057,1.6770289791747928,1.676006618887186,3.813480529934168,112.18246817588806,0.47786015132442117,0.12960128858685493,7.0,0.2981235049649573,0.05533779304574059,7.188062431520546e-11,9
3.82168173417449,3.9086384437978268,1.9898142088204622,1.6821845658123493,2.3963498394005,3.3619549497962,2.338131982833147,77.39268499426544,0.45278666261583567,0.9295805292204022,7.0,0.3135400645477636,0.05241306161949646,5.987047375773133e-11,10
3.945789210498333,0.24380844086408615,0.01697438582777977,10.857453044503927,2.1927668782882392,2.4812238477170467,0.5082520022988319,228.45108970068395,0.38772390969097614,0.7092160992324352,7.0,0.23609836557751696,0.06509551214761666,4.486229394144371e-11,11
1.1031618602573872,3.9699128977954388,1.897402225062251,11.780696634203196,2.257879062090069,0.6331732161343098,2.1620451398193836,193.82589869201183,0.41256450256332755,0.7717726044356823,7.0,0.2637008586194566,0.05943827754868348,2.4511179194273077e-11,12
